text,Sentiment,Score
b'Thank heaven for @TopShelfOtt making Christmas great in Sarasota & Halifax ! #TopShelfPreserves #Ottawa #ThatsMyJam pic.twitter.com/ZzbsEuCXm2',positive,0.021487554103578315
"b""Hey Halifax , who's going to the @Realey3z show tomorrow for #NYE2016 ? I think Jesse Dangerously & I are gonna roll through.""",negative,-0.004660923780951028
b'happy that donair is halifax food. its just a damn shame that some one already used it in a rap song',negative,-0.015625
b'@Cupcakes_n_ Rap safe travels! Enjoy your time in Halifax !',positive,0.0390625
"b""I guess Christmas happens every year, no matter what. (eff this, I'm going to Halifax )""",positive,0.006696429419597345
"b'Hi people who usually spam me about rap shows in other towns, where are you now? Anything in #Sarasota or #Halifax ? #SRQ #HipHop #Rap'",negative,-0.0546875
b'Hey @Realey3z do you have any shows between Dec24 & Jan 4? Or do you know of any good Halifax rap /hip-hop shows or DJ nights I should go to?',positive,0.020833758664174147
"b""What an amazing night....... That's a rap ! #Tmg #tmgentertainment #halifax #WeRepTheBest""",negative,-0.008370535714285714
"b""@lexmykyta 'the fax rap ' sliding the streets of halifax like dirty rat, scummy streets of fax littered with paper bags and fuck boy twats""",negative,-0.08118752872242647
"b'I remember once in school they screened The 902,"" a documentary about Halifax \'s rap scene starring Buck 65 and Skratch Bastid.""'",negative,-0.023526278409090908
"b""I'm going to Halifax for 10 days That is by far the longest I've ever gone to Halifax It's only my 4th time there Please tell me what to do""",positive,0.039184571302030236
"b""uhhhh yes!!! I have been trying to figure out what's good in Halifax while I'm there! https:// twitter.com/TheExtremities /status/674680960282189825 \\u2026""",positive,0.10058091367994036
"b'RT @Musy_Muuzaji Quake Matthews ( #hiphop #rap artist. Halifax , Nova Scotia) - Down With\\u2026 http:// bit.ly/21O0wB7 pic.twitter.com/53QjuDGvxh'",negative,-0.0048828125
"b'Quake Matthews ( #hiphop #rap artist. Halifax , Nova Scotia) - Down With The King https:// youtu.be/9pZf8L9_4e0 pic.twitter.com/UwiHhcAliJ'",positive,0.0026143391927083335
b'Halifax Donair Rap http://www. youtube.com/watch?v=9pZf8L 9_4e0&sns=tw \\u2026',negative,-0.059895833333333336
b'Ye s/o to Halifax on the raps game. We out.',negative,-4.0690104166666664e-05
"b'In an unprecedented move, Halifax gets me for 10 days. Who wants to hang out? Please invite me to your rap shows, etc., Dec 24-Jan 4'",positive,0.01844048446097683
"b""What's the sexiest hotel in Halifax ? (I have Halifax followers, right??)""",positive,0.012003580729166666
b'S/O @speshkmusic with this #Christmas #classic ! #HipHop #Rap #Halifax #NovaScotia #Scotia #Canada https:// twitter.com/HarltonEmpire/ status/672476300293074944 \\u2026',negative,-0.014322916666666666
b'@MillimetrePeter @SkratchBastid ahhhh the famous Halifax DJ who was just in Ottawa this weekend! good homie.',positive,0.07956191301345825
b'@ckdu881fm #SmoothGroovesCKDU #TriplePlaySunday #Halifax #Illville #Scotia #HipHop #RnB #Rap #Reggae \\u2026 https:// instagram.com/p/-rnweLCjv2/',negative,-0.029947916666666668
"b"">> Sympathy for war criminals: Bangladesh daily raps Pakistan: \\u2026 at Pakistan's concern for... http:// bit.ly/1SYNDOa #rochdale #halifax""",negative,-0.03733473557692308
"b""I've been home from Philly for one day. Just bought plane tickets to Halifax & Sarasota. Let's do this.""",positive,0.019585503472222224
"b""philly is pretty ok at 3am i'm staying in room 902 makes me think i should be in halifax or LA.""",positive,0.02583567326657664
b'About to buy a whole stack of plane tickets. December & January have me coming to a town near you. Sarasota... Halifax .... Philadelphia....',positive,0.009115214149157206
"b'Listen to the latest vibes from Halifax vocalist In Memory Of"" on his newest track ""Summer Of George"" http:// yuuungvan.tumblr.com/post/133514545 483/usually-you-wouldnt-associate-halifax-with-hiphop \\u2026 @bsdjzs #rap""'",negative,-0.020176478794642856
"b'@ughhdotcom you guys still do reviews? I got something dope by the @SkinnyBlimps outta #Halifax , NS: http:// skinnyblimps.bandcamp.com/releases #BoomBap #Rap'",negative,-0.023439475930769862
"b'@nowtoronto .. New @SkinnyBlimps album, funniest #rap album outta #Halifax since ever: http:// skinnyblimps.bandcamp.com/releases - check it out.'",negative,-0.00694406529267629
b'@MissHelveticaB dope. i am at all times down to contribute to a trip to halifax !!',positive,0.061848958333333336
"b""@MissHelveticaB k. i like halifax with you. wish i'd be there. xo""",negative,-0.0234375
"b""Today a fancy spa in Halifax that I never get emails from sent me a coupon. I'm taking that as a sign I need to go for a visit.""",negative,-0.01387861714755039
"b""Anyone who's spent some time in #Halifax will appreciate this #Wordburglar rap : https:// soundcloud.com/wordburglar/ne w-wordburglar-channel-halifax-from-rapplicable-skills-aug-2015 \\u2026 cc: @RozSS2009 @mas709 #ode2HRM""",negative,-0.004464285714285714
"b'All I want to do is make people proud of our city"" #Drake #motivation Halifax is next putting the spotlight on #NS #hiphop #rap #producers""'",negative,-0.01698248710764716
"b'Live now with the Graftwerk Radio vibes playing some rock, some rap , some whatever! @DavidBowieReal on at the moment http:// Mixlr.com/graftwerk'",negative,-0.011303624510765076
b'@sexgeekAZ I am so glad your words are out there for me to link people to!!! Thank you for your writing. It is helping Halifax tonight! <3',negative,-0.00908203125
"b'Rap it up, #Halifax ! Catchy tune - https:// soundcloud.com/wordburglar/ne w-wordburglar-channel-halifax-from-rapplicable-skills-aug-2015 \\u2026 @SacredHeartHfx iin the lyrics. Check it out'",negative,-0.013990837335586547
"b""Congrats to @QuakeMatthews on winning this year's Hip Hop Recording of the Year for Rap Music at the @musicnovascotia awards! #Halifax""",positive,0.009014423076923076
"b""Places I will try to go within the next 2 months: Val d'Or, Philadelphia, Halifax . Florida, Toronto.""",positive,0.00725231230026111
"b""With a new rap song and a lawsuit, Halifax 's obsession with donairs has peaked. http://www. vice.com/en_ca/read/hal ifax-is-really-losing-its-shit-over-donairs-lately \\u2026 via @ManishaKrishnan""",negative,-0.0070037841796875
"b'@jordanfarq I read this as gonna rap the entire way to Halifax """"'",positive,0.017892020089285716
b'#Listen to $ mooth Groove$ #November 1st #2015 here: https://www. mixcloud.com/rssmooth/mooth -groove-nov-1st-2015-ckdu-881-fm-hosted-by-r-mooth/ \\u2026 #HipHop #RnB #Rap #Reggae #Soca #Halifax #Illville #Scotia #DJ',negative,-0.030048076923076924
0,47,44
