text,Sentiment,Score
"b'We are number 6 on the ReverbNation Rap charts for Helltown( Halifax ), NS, CA. http://www. reverbnation.com/jaethompson'",negative,-0.05458984375
"b'We are number 6 on the ReverbNation Rap charts for Helltown( Halifax ), NS, CA. http://www. reverbnation.com/jaethompson'",negative,-0.05458984375
b'#kwis #G250 #gentlemenmafia #whyyouhatin #dancetilyoudrop #dance #rap #canadianrap #halifax #love \\u2026 http:// instagram.com/p/s6TLlnO2bw/',positive,0.01953125
b'The #future of #halifax #rap http:// instagram.com/p/sx9kmRE6hq/',negative,-0.071875
"b""Ha-ha- Halifax ! Catch me doin the RAP @GusPub Tomorrow (Sept 10) with Ring Rats 'n more! fuck yeah! pic.twitter.com/9QhGA2Rrar""",negative,-0.018029466844522037
"b""Halifax hiphop honky discovers rap romance in France - Buck 65 doesn't look the part of a conventional rapper. Spe... http:// ow.ly/2N2Zj5""",positive,0.020751953125
b'@RichIrving @globalhalifax @NBANation @Raptors so many Raps fans here in Halifax !! Especially #DoggPound',negative,-0.0328125
b'. @kittythefool Hey have you ever heard of Halifax Rap Legend Jesse Dangerously? He is ALSO a super talented barista living in west Ottawa!',negative,-0.007291666666666667
"b'Drinking my morning coffee, fantasizing looking at cheap flights from Ottawa to Halifax , New York, Toronto... legit this Porter sale is good'",positive,0.020791716873645782
b'Halifax this weekend for my rap battle then i got show in Dartmouth September 27.',negative,-0.03613627037884726
"b'We are number 5 on the ReverbNation Rap charts for Halifax , NS, CA. http://www. reverbnation.com/hottopic4'",negative,-0.06065538194444445
b'*NEW* - we made this song in 10 minutes. #SkinnyBlimps #freestyle #10minutes #Canadian #rap #beer #hiphop #halifax http:// youtu.be/k-RCz0LR2Qo',negative,-0.014319737563088353
b'Good to be home #beats #hiphop #rap #eastcoastlifestyle #halifax http:// instagram.com/p/rgIErnjFzA/',positive,0.02763823668162028
b'@MissStaceyMay @boxcuthaircut 90% of my twitter people are affiliates of The Halifax Rap Legend so I figure someone must know.',negative,-0.030306729403409092
"b""hey @boxcuthaircut (pr anyone) what's a good tattoo shop in halifax ? I'm askiing for a friend of @MissStaceyMay 's""",positive,0.07331191301345825
"b'@adriayoung halifax is great,but florida is boss'",positive,0.064453125
"b""That's a rap in Halifax . Thanks to everyone that came out. Off to Fredericton now. Event tonight at 9pm. Come on... http:// fb.me/2OgvV4JdH""",negative,-0.02982816912911155
"b""That's a rap in Halifax . Thanks to everyone that came out. Off to Fredericton now. Event tonight at\\u2026 http:// instagram.com/p/rUpuwRrQVR/""",negative,-0.03281174302101135
"b'I wrote a rap song for Nicki Minaj about Halifax \'s North End. The hook is, You gentrificate, I just defecate.""""'",negative,-0.026988636363636364
b'Nicole Ariana\\u2019s sad raps #halifax #music http:// ow.ly/zDtLe',negative,-0.080078125
"b""#Halifax Can't wait for this show to happen in Sept! #NovaScotia #TechN9ne #Rap #Music #sostattoos #EastCoast ... http:// fb.me/6VDO2Jnb2""",negative,-0.007291666666666667
b'August 30 live performance & my rap battle debut in Halifax then September 27 got a live performance in Dartmouth!',positive,0.018755832768268494
b'Live performance from myself & my rap battle debut AUG 30 in HALIFAX https://www. facebook.com/events/6691607 59826511/?ref_dashboard_filter=upcoming \\u2026',negative,-0.0098388671875
b'#HALIFAX AUGUST 30 #ONTHESPOTBATTLELEAGUE my battle rap debut!! https://www. facebook.com/events/6691607 59826511/?ref_newsfeed_story_type=regular \\u2026',negative,-0.03993055555555555
b'HALIFAX Aug 30! Got my first rap battle going down! #BARS',positive,0.0024414069921476766
"b'Thanks for tonight HALIFAX , @TheExtremities @GHETTOSOCKS , Ambition & the Company House. Also Charlies - Rap game - $2 mixies. What a city.'",negative,-0.005589076450892857
b'HALIFAX RAP LEGENDS yall',negative,-0.08984375
b'Canad\\xe1 disputar\\xe1 la eliminatoria de la Copa Davis contra Colombia en Halifax http:// dlvr.it/6CJ3j2',netural,0.0
b'Canad\\xe1 disputar\\xe1 la eliminatoria de la Copa Davis contra Colombia en Halifax http:// dlvr.it/6CJ3ch',netural,0.0
b'Canad\\xe1 disputar\\xe1 la eliminatoria de la Copa Davis contra Colombia en Halifax http:// dlvr.it/6CJ3VY',netural,0.0
b'Canad\\xe1 disputar\\xe1 la eliminatoria de la Copa Davis contra Colombia en Halifax http:// dlvr.it/6CJ3Hv',netural,0.0
"b'@Taggart7 Realized 14 years ago today saw OLP/The Hip &Sarah Harmer, Crush at Citadel Hill, Halifax . @Buck65 did improv rap on canteen costs'",negative,-0.009868421052631578
"b'Halifax rap is good, you know? @QuakeMatthews @patstay Lamar Ashe and jjbi http://www. youtube.com/watch?v=gXvfKq D0o_A \\u2026'",positive,0.020533277438237116
b'Harry Potter got bars!? RT @lukejamesbgn : The rap scene where I live is way too gangsta. #Halifax pic.twitter.com/9fdNoHtrqM',negative,-0.029590093670636773
b'The rap scene where I live is way too gangsta. #Halifax pic.twitter.com/tic7vdJ3nx',negative,-0.05494907924107143
"b""ain't seen ONE music video made in Halifax that's worth watching - rap wise, anyway...""",negative,-0.02545531733874995
"b""If you haven't checked out @CamSmithMusic 's new video stop what your doing and watch it right now. https://www. youtube.com/watch?v=5PROVN JKc9U \\u2026 #halifax #rap""",negative,-0.011399367025920324
"b""#life Music video premiere: Quake, Mellow Triangles - It's Halifax rap video week! Get in on it with Quake Matth... http:// ow.ly/2IOohd""",negative,-0.002655029296875
"b'Coast - Music video premiere: Quake, Mellow Triangles"": It\'s Halifax rap video week! Get in on it with Qua... http:// bit.ly/1l70wDj""'",negative,-0.0029296875
"b'OH WAIT WHAT @CKDU881FM was that an @rljd shout out?? Just heard the phrase  Rap Legend Jesse Dangerously"" on good ol Halifax hip-hop radio!""'",positive,0.016582942008972167
b'Little Halifax rap history lesson on ckdu.ca right now. @Buck65 vs @Jorun_Bombay vs @classified vs Nolely Nole. @CKDU881FM',negative,-0.040120442708333336
b'Literally Noley-Nole is putting the entire Halifax rap scene on blast right now on @CKDU881FM . Tune into this http:// ckdu.ca /',negative,-0.02281775841346154
"b'Listening to @atribecalledred on @CKDU881FM right now. My heart, as usual, is in Halifax .'",positive,0.01708984375
b'I need drama in my life to keep making #music - @Eminem (maybe all rap beefs are secretly agreed upon in advance per industry best practise?)',positive,0.05117917075041323
"b'Church of England rap on payday lending,Union on the Streets"" https://www. youtube.com/watch?v=t9j0GY KzVuU \\u2026 Question Musiq & Delilah, Halifax singing ad it ain\'t""'",negative,-0.013980263157894737
"b""I'm number 2 on the ReverbNation Rap charts for Halifax , NS, CA. http://www. reverbnation.com/syriious""",negative,-0.06065538194444445
b'@landryfields @TomArnold landry Atlantic Canada loves you and the raps too. My family has watched you the last 2 yrs in Halifax +grt playoffs',positive,0.022318522135416668
b'@anne_theriault I wish I was in Halifax right now to know.',negative,-0.0053955078125
"b""I'm already THIRTY in Halifax , It's sinking in. Still sounds strange.""",negative,-0.014474051339285714
b'every day i wear a map of new orleans and a map of halifax around my neck. i miss both places.',negative,-0.013188362121582031
b'Halifax could really use an uncensored rap station.',negative,-0.016927083333333332
b'I am so so grateful to @MeganLeslieMP right now. <3 <3 <3 Halifax .',positive,0.05706787109375
b'Some people in Halifax rap like them',negative,-0.11979166666666667
"b'Okay, so the whole construction on every fucking road in halifax thing needs to rap up really quick.'",positive,0.06302712180397728
b'Country rap artist coming to fair: Country rap artist Colt Ford will take the stage at the Halifax County Fai... http:// bit.ly/1meXI9q',positive,0.0009774565150718552
"b""Geeter and Ritchcraft: Beyoutofull - don's miss this great #HipHop #RnB #Rap album from a producer from #Halifax http://www. frostclick.com/wp/index.php/2 012/09/23/geeter-and-ritchcraft-beyoutofull/ \\u2026""",negative,-0.007254464285714286
b'Good homies Uncle Fester of @TheExtremities & @GHETTOSOCKS were on TV this morning. FAMOUS http:// globalnews.ca/video/1344256/ reconnecting-the-hip-hop-scene-in-halifax \\u2026 #Halifax #HipHop #Rap',positive,0.0124162753423055
b'Haha in Halifax ! Some dude wants me rap while he beat boxes!',positive,0.028551372034209117
b'Jesse Dangerously -- Halifax Rap Legend [Nerdcore/Alternative Hip Hop](2011) #music http:// bit.ly/1opG4Ew',negative,-0.02423650568181818
b'Wiz Halifax fucking blows. He ran outta shit to rap about.',negative,-0.0014238359954106272
"b'White guy trying to rap in front of the library, no. #halifax'",negative,-0.004150390625
"b""Always been my dream to either own a hip hop/ rap radio, or own a venue, with the economy and venues in #halifax I think I'll stick to radio""",negative,-0.021054634681114785
b'Songwriter and Canadian Hip-Hop Rap artist from Halifax Dartmouth Nova Scotia Canada http:// bit.ly/1ayKhKb via #BLOW_FLYY',negative,-0.03252704326923077
b'Songwriter and Canadian Hip-Hop Rap artist from Halifax Dartmouth Nova Scotia Canada http:// bit.ly/1ayKhKb via #BLOW_FLYY',negative,-0.03252704326923077
b'Halifax rap battles',negative,-0.11979166666666667
b'Songwriter and Canadian Hip-Hop Rap artist from Halifax Dartmouth Nova Scotia Canada http:// bit.ly/1ayKhKb via #BLOW_FLYY',negative,-0.03252704326923077
4,56,27
